# source, target, time
44,45,1240920299
44,45,1240920319
44,45,1240920339
44,45,1240920359
44,45,1240920379
44,45,1240920419
44,45,1240920439
44,45,1240920459
44,45,1240920479
44,45,1240920499
44,45,1240920519
44,45,1240920539
44,45,1240920559
44,45,1240920579
44,45,1240920599
44,45,1240920619
44,45,1240920639
44,45,1240920659
44,45,1240920679
44,45,1240920699
44,45,1240920779
44,45,1240920839
44,45,1240920859
45,44,1240917899
45,44,1240917919
45,44,1240918039
45,44,1240918159
45,44,1240918199
45,44,1240918359
45,44,1240920739
45,44,1240920759
45,78,1240920919
46,48,1240918659
47,48,1240918399
47,48,1240918419
47,48,1240918699
47,48,1240918739
47,48,1240918759
47,48,1240918779
47,48,1240918859
47,48,1240918879
47,48,1240918919
47,48,1240918979
47,48,1240919019
47,48,1240919039
47,48,1240919059
47,48,1240919099
47,48,1240919219
47,48,1240919359
47,48,1240919379
47,48,1240919619
47,48,1240919779
47,48,1240919859
47,48,1240919879
47,48,1240920019
47,48,1240920239
47,48,1240920279
47,48,1240920499
47,48,1240920519
47,53,1240920779
47,45,1240920799
47,45,1240920819
47,48,1240920819
47,48,1240920919
47,48,1240920939
47,48,1240920959
47,48,1240920979
47,62,1240920979
47,48,1240921019
47,67,1240921019
47,48,1240921039
47,63,1240921039
47,48,1240921059
47,48,1240921099
47,48,1240921139
47,48,1240921159
47,48,1240921179
48,47,1240920039
48,47,1240920179
48,56,1240920219
48,47,1240920259
49,50,1240918739
49,50,1240918759
49,50,1240918779
49,50,1240918799
49,50,1240918819
49,50,1240918839
49,50,1240918859
49,50,1240918899
49,50,1240918919
49,41,1240918959
49,50,1240918959
49,50,1240919079
49,50,1240919099
49,50,1240919119
49,50,1240919139
49,50,1240919159
49,50,1240919179
49,50,1240919199
49,50,1240919239
49,50,1240919259
49,50,1240919279
51,52,1240918919
51,26,1240919119
51,52,1240919259
51,52,1240919439
51,52,1240919639
52,51,1240918939
52,51,1240918999
52,51,1240919619
53,54,1240919739
53,54,1240919779
53,54,1240919799
53,54,1240919899
53,54,1240919919
53,54,1240919939
53,54,1240919979
53,54,1240919999
53,54,1240920019
53,54,1240920039
53,54,1240920059
53,54,1240920079
53,54,1240920099
53,54,1240920119
53,54,1240920199
53,54,1240920219
53,54,1240920239
53,54,1240920259
53,54,1240920279
53,54,1240920319
53,54,1240920339
53,54,1240920359
53,54,1240920379
53,54,1240920399
53,54,1240920419
53,54,1240920439
53,54,1240920459
53,54,1240920479
53,54,1240920499
53,54,1240920519
53,54,1240920539
53,54,1240920559
53,54,1240920579
53,54,1240920599
53,54,1240920619
53,54,1240920639
53,54,1240920659
53,54,1240920679
53,54,1240920699
53,54,1240920719
53,54,1240920739
53,54,1240920759
53,55,1240920779
53,48,1240920779
53,54,1240920779
53,54,1240920799
53,55,1240920799
53,54,1240920819
53,55,1240920839
53,55,1240920859
53,54,1240920879
53,54,1240920899
53,55,1240920899
53,55,1240920919
53,54,1240920919
53,55,1240920939
53,54,1240920939
53,55,1240920959
53,54,1240920959
53,54,1240920979
53,55,1240920979
53,54,1240921019
53,55,1240921019
53,54,1240921039
53,55,1240921039
53,55,1240921059
53,54,1240921059
53,54,1240921119
53,55,1240921139
53,55,1240921159
53,54,1240921159
53,54,1240921179
53,55,1240921179
53,54,1240921219
53,55,1240921219
53,55,1240921239
53,81,1240921259
53,54,1240921279
53,55,1240921279
53,54,1240921299
53,55,1240921299
53,54,1240921319
53,55,1240921319
54,55,1240920779
54,55,1240920799
54,55,1240920819
54,55,1240920839
54,55,1240920859
54,55,1240920939
54,55,1240920979
54,55,1240921019
54,55,1240921199
54,81,1240921259
54,55,1240921319
55,53,1240919759
55,54,1240919759
55,53,1240919779
55,53,1240919799
55,54,1240919799
55,53,1240919819
55,54,1240919819
55,53,1240919859
55,53,1240919879
55,53,1240919919
55,53,1240919939
55,53,1240919959
55,53,1240919979
55,53,1240919999
55,54,1240919999
55,53,1240920019
55,53,1240920039
55,53,1240920059
55,53,1240920079
55,53,1240920099
55,54,1240920099
55,53,1240920119
55,54,1240920119
55,53,1240920139
55,53,1240920179
55,54,1240920179
55,53,1240920199
55,53,1240920219
55,53,1240920239
55,53,1240920259
55,53,1240920339
55,53,1240920359
55,53,1240920379
55,53,1240920399
55,54,1240920399
55,53,1240920419
55,54,1240920419
55,53,1240920439
55,53,1240920479
55,53,1240920499
55,53,1240920519
55,53,1240920539
55,54,1240920539
55,53,1240920559
55,53,1240920579
55,54,1240920579
55,53,1240920599
55,53,1240920619
55,53,1240920639
55,53,1240920659
55,54,1240920659
55,53,1240920679
55,53,1240920699
55,54,1240920699
55,53,1240920719
55,53,1240920739
55,53,1240920759
55,44,1240920759
57,41,1240920539
57,53,1240920579
57,72,1240921759
57,85,1240922039
57,85,1240922059
57,100,1240922079
57,97,1240922099
57,101,1240922119
57,91,1240922119
57,102,1240922139
58,59,1240920679
58,60,1240920679
58,61,1240920699
58,59,1240920699
58,60,1240920699
58,60,1240920739
58,59,1240920739
58,62,1240920739
58,60,1240920759
58,65,1240920779
58,68,1240920799
58,65,1240920799
58,67,1240920799
58,68,1240920819
58,65,1240920819
58,71,1240920819
58,65,1240920839
58,65,1240920879
58,71,1240920879
58,71,1240920899
58,65,1240920919
58,71,1240921119
58,71,1240921139
58,71,1240921159
58,71,1240921179
58,75,1240921179
58,71,1240921199
58,68,1240921299
58,65,1240921379
58,65,1240921399
58,71,1240921459
58,68,1240921499
58,71,1240921499
58,68,1240921519
58,71,1240921579
58,71,1240921599
58,76,1240921619
58,71,1240921619
58,68,1240921659
59,61,1240920779
59,61,1240920799
59,63,1240920799
59,61,1240920819
59,67,1240920819
59,64,1240920839
59,61,1240920839
59,61,1240920879
59,61,1240920899
59,61,1240920919
59,61,1240920939
59,61,1240920959
59,61,1240920979
59,61,1240920999
59,61,1240921019
59,61,1240921039
59,72,1240921099
59,66,1240921099
59,71,1240921099
59,64,1240921159
59,63,1240921159
59,66,1240921159
59,67,1240921179
59,63,1240921179
59,66,1240921199
59,66,1240921219
59,61,1240921239
59,61,1240921259
59,66,1240921259
59,61,1240921279
59,67,1240921279
59,58,1240921319
59,66,1240921319
59,58,1240921359
59,61,1240921379
59,61,1240921399
59,61,1240921439
59,66,1240921439
59,67,1240921439
59,61,1240921459
59,61,1240921479
59,61,1240921499
59,61,1240921519
59,66,1240921539
59,58,1240921579
59,64,1240921599
59,63,1240921599
59,62,1240921599
59,66,1240921599
59,67,1240921619
59,63,1240921619
59,66,1240921619
59,63,1240921639
59,62,1240921639
59,66,1240921639
59,66,1240921659
59,61,1240921679
59,66,1240921679
59,72,1240921699
59,61,1240921719
59,71,1240921719
59,66,1240921779
59,61,1240921799
59,66,1240921799
59,80,1240921859
60,59,1240920679
60,59,1240920699
60,58,1240920779
60,66,1240920839
60,66,1240920859
60,72,1240920879
60,68,1240920879
60,62,1240920879
60,66,1240920879
60,62,1240920899
60,66,1240920899
60,45,1240920939
60,75,1240920959
60,71,1240921019
60,71,1240921039
60,63,1240921099
60,65,1240921119
60,63,1240921119
60,58,1240921359
60,67,1240921439
60,58,1240921459
60,58,1240921479
60,71,1240921479
60,58,1240921519
60,71,1240921579
60,58,1240921599
60,81,1240921639
60,58,1240921679
60,58,1240921699
60,71,1240921799
61,59,1240920699
61,60,1240920699
61,59,1240920719
61,60,1240920739
61,59,1240920759
61,64,1240920839
61,64,1240920859
61,59,1240921059
61,58,1240921099
61,75,1240921099
61,65,1240921159
61,71,1240921219
61,67,1240921279
61,65,1240921279
61,63,1240921279
61,62,1240921319
61,64,1240921359
61,65,1240921359
61,65,1240921379
61,81,1240921399
61,68,1240921419
61,66,1240921439
61,68,1240921479
61,76,1240921499
61,68,1240921559
61,65,1240921599
61,65,1240921619
61,65,1240921639
61,75,1240921659
61,66,1240921719
61,71,1240921719
61,65,1240921759
61,66,1240921799
61,66,1240921819
61,80,1240921859
62,59,1240920739
62,64,1240920819
62,64,1240920839
62,64,1240920859
62,72,1240920879
62,64,1240920899
62,72,1240920899
62,64,1240920919
62,67,1240920919
62,67,1240920939
62,67,1240920959
62,67,1240920979
62,64,1240920999
62,64,1240921019
62,71,1240921019
62,64,1240921099
62,78,1240921099
62,65,1240921199
62,67,1240921199
62,65,1240921219
62,65,1240921259
62,67,1240921259
62,63,1240921339
62,59,1240921359
62,58,1240921379
62,71,1240921379
62,68,1240921379
62,63,1240921439
62,67,1240921459
62,63,1240921499
62,63,1240921519
62,63,1240921539
62,66,1240921599
62,64,1240921619
62,64,1240921639
62,63,1240921639
62,65,1240921679
63,64,1240920759
63,65,1240920759
63,65,1240920799
63,67,1240920799
63,68,1240920819
63,65,1240920819
63,67,1240920819
63,68,1240920879
63,65,1240920879
63,67,1240920879
63,65,1240920899
63,67,1240920899
63,58,1240920919
63,65,1240920939
63,65,1240920979
63,67,1240921019
63,65,1240921019
63,65,1240921039
63,67,1240921039
63,65,1240921059
63,68,1240921099
63,58,1240921119
63,65,1240921119
63,72,1240921159
63,67,1240921159
63,67,1240921179
63,68,1240921199
63,65,1240921219
63,67,1240921219
63,65,1240921239
63,67,1240921239
63,65,1240921259
63,67,1240921259
63,65,1240921279
63,66,1240921299
63,67,1240921399
63,65,1240921439
63,67,1240921499
63,67,1240921519
63,67,1240921539
63,67,1240921559
63,67,1240921619
63,67,1240921679
63,67,1240921699
63,67,1240921719
63,81,1240921739
63,67,1240921739
63,67,1240921759
63,67,1240921779
63,74,1240921799
63,67,1240921799
63,67,1240921839
63,67,1240921879
63,67,1240921899
63,67,1240921919
63,64,1240921939
63,67,1240921939
63,80,1240921939
63,64,1240921959
63,67,1240921959
63,80,1240921959
63,64,1240921979
63,80,1240921979
63,67,1240921979
63,64,1240921999
63,80,1240921999
63,67,1240921999
63,64,1240922019
63,80,1240922019
63,67,1240922019
63,64,1240922039
63,67,1240922039
63,80,1240922039
63,64,1240922059
63,67,1240922059
63,80,1240922059
63,64,1240922079
63,67,1240922079
63,80,1240922079
63,64,1240922139
63,80,1240922139
63,67,1240922139
63,67,1240922159
63,80,1240922159
63,64,1240922179
63,67,1240922179
63,80,1240922179
63,64,1240922199
63,80,1240922199
63,67,1240922199
63,64,1240922219
63,80,1240922219
63,67,1240922219
63,67,1240922239
63,80,1240922239
63,64,1240922259
63,80,1240922259
63,67,1240922259
63,67,1240922279
63,80,1240922279
63,64,1240922299
63,67,1240922299
63,80,1240922299
63,64,1240922339
63,67,1240922339
63,80,1240922339
64,76,1240921339
64,65,1240921499
64,81,1240921599
64,66,1240921599
64,67,1240921619
64,67,1240921699
64,67,1240921719
64,67,1240921739
64,67,1240921759
64,67,1240921939
64,80,1240921939
64,67,1240921959
64,80,1240921959
64,67,1240921979
64,80,1240921979
64,67,1240921999
64,80,1240921999
64,67,1240922019
64,80,1240922019
64,67,1240922039
64,80,1240922039
64,80,1240922059
64,67,1240922059
64,67,1240922079
64,67,1240922119
64,80,1240922119
64,67,1240922139
64,80,1240922139
64,80,1240922159
64,63,1240922159
64,67,1240922159
64,67,1240922179
64,80,1240922179
64,67,1240922199
64,80,1240922199
64,67,1240922219
64,80,1240922219
64,67,1240922239
64,63,1240922239
64,80,1240922239
64,67,1240922259
64,80,1240922259
64,67,1240922279
64,63,1240922279
64,80,1240922279
64,80,1240922299
64,67,1240922299
64,67,1240922319
64,67,1240922339
65,68,1240920799
65,68,1240920819
65,68,1240920879
65,78,1240920979
66,61,1240920799
66,63,1240920799
66,64,1240920859
66,62,1240920879
66,72,1240920899
66,62,1240920899
66,69,1240920959
66,71,1240920959
66,67,1240920959
66,71,1240920979
66,67,1240920979
66,67,1240920999
66,71,1240920999
66,65,1240921019
66,63,1240921019
66,67,1240921019
66,65,1240921039
66,63,1240921039
66,67,1240921039
66,65,1240921059
66,63,1240921059
66,72,1240921099
66,71,1240921099
66,71,1240921139
66,67,1240921159
66,63,1240921159
66,62,1240921199
66,58,1240921239
66,59,1240921239
66,65,1240921279
66,61,1240921339
66,59,1240921339
66,67,1240921359
66,68,1240921379
66,68,1240921399
66,63,1240921419
66,61,1240921459
66,59,1240921459
66,59,1240921479
66,70,1240921519
66,59,1240921519
66,68,1240921539
66,58,1240921559
66,59,1240921579
66,63,1240921619
66,67,1240921659
66,61,1240921679
66,72,1240921699
66,61,1240921699
66,78,1240921699
66,61,1240921779
66,61,1240921839
66,67,1240922119
66,63,1240922139
66,67,1240922139
67,65,1240920799
67,65,1240920819
67,68,1240920879
67,65,1240920899
67,65,1240920919
67,65,1240921039
67,72,1240921159
67,65,1240921199
67,65,1240921219
67,65,1240921239
67,68,1240921299
67,68,1240921399
67,72,1240921479
67,81,1240921539
67,81,1240921739
67,80,1240922059
67,80,1240922079
67,80,1240922159
67,80,1240922199
67,80,1240922219
67,78,1240922219
67,80,1240922239
67,80,1240922279
67,80,1240922339
68,70,1240920999
69,70,1240920819
69,72,1240920839
69,71,1240920839
69,70,1240920859
69,75,1240920919
69,68,1240920979
69,68,1240921019
69,68,1240921159
69,68,1240921179
69,62,1240921219
69,58,1240921259
69,70,1240921259
69,68,1240921259
69,70,1240921279
69,62,1240921279
69,68,1240921339
69,70,1240921419
69,73,1240921479
69,70,1240921499
69,70,1240921539
69,76,1240921559
70,69,1240920839
70,71,1240920839
70,58,1240920859
70,69,1240920879
70,71,1240920879
70,76,1240920919
70,69,1240920919
70,72,1240921019
70,69,1240921019
70,68,1240921019
70,68,1240921039
70,71,1240921059
70,71,1240921079
70,68,1240921119
70,76,1240921139
70,75,1240921139
70,68,1240921159
70,73,1240921159
70,69,1240921179
70,68,1240921219
70,68,1240921239
70,58,1240921259
70,68,1240921279
70,69,1240921319
70,76,1240921319
70,59,1240921339
70,61,1240921339
70,68,1240921339
70,68,1240921419
70,69,1240921459
70,69,1240921479
70,73,1240921479
70,68,1240921479
70,66,1240921499
70,69,1240921519
70,61,1240921519
70,68,1240921519
70,68,1240921559
70,58,1240921579
70,65,1240921599
70,65,1240921619
70,73,1240921619
70,68,1240921639
70,71,1240921639
70,75,1240921639
70,58,1240921659
70,75,1240921659
70,68,1240921659
70,68,1240921679
70,65,1240921719
70,65,1240921739
70,76,1240921759
70,75,1240921759
70,76,1240921779
70,75,1240921779
70,68,1240921779
70,76,1240921799
70,76,1240921819
70,76,1240921839
70,75,1240921839
70,68,1240921839
70,76,1240921859
70,68,1240921859
70,75,1240921859
70,66,1240921859
70,66,1240922119
71,72,1240920839
71,68,1240920899
71,65,1240920919
71,67,1240920999
71,73,1240921079
71,72,1240921119
71,75,1240921119
71,65,1240921379
71,68,1240921399
71,68,1240921419
71,68,1240921679
71,75,1240921679
72,68,1240920899
72,68,1240921019
72,75,1240921019
72,78,1240921019
72,78,1240921039
72,78,1240921159
72,75,1240921239
72,75,1240921259
72,75,1240921299
72,75,1240921319
72,75,1240921339
72,78,1240921379
72,75,1240921419
72,78,1240921439
72,75,1240921499
72,65,1240921519
72,78,1240921539
72,75,1240921539
72,78,1240921639
72,78,1240921699
72,78,1240921759
72,81,1240921799
72,78,1240921799
72,78,1240921839
72,78,1240921859
72,78,1240921879
72,78,1240921899
72,78,1240921919
72,78,1240922039
72,78,1240922059
72,78,1240922159
72,102,1240922199
72,78,1240922219
73,74,1240920859
73,75,1240920859
73,76,1240920899
73,76,1240920919
73,70,1240920919
73,76,1240921119
73,76,1240921139
73,65,1240921179
73,76,1240921239
73,58,1240921239
73,70,1240921259
73,58,1240921279
73,76,1240921279
73,76,1240921299
73,76,1240921419
73,76,1240921499
73,70,1240921499
73,76,1240921559
73,76,1240921579
73,76,1240921599
73,69,1240921679
73,69,1240921719
73,87,1240921719
73,69,1240921759
74,75,1240920859
74,78,1240920899
74,75,1240920899
74,78,1240920919
74,78,1240920939
74,78,1240920959
74,65,1240920979
74,78,1240920979
74,75,1240921019
74,78,1240921039
74,78,1240921059
74,78,1240921079
74,78,1240921099
74,72,1240921119
74,72,1240921139
74,68,1240921199
74,67,1240921199
74,78,1240921299
74,78,1240921359
74,78,1240921399
74,78,1240921419
74,72,1240921459
74,72,1240921499
74,75,1240921499
74,78,1240921499
74,72,1240921519
74,65,1240921519
74,78,1240921519
74,72,1240921539
74,72,1240921619
74,58,1240921719
74,68,1240921739
74,75,1240921739
74,78,1240921779
74,78,1240921799
74,78,1240921819
74,72,1240921879
74,72,1240921899
74,78,1240921939
74,72,1240922039
74,78,1240922099
74,77,1240922179
74,78,1240922179
74,78,1240922199
74,72,1240922219
74,78,1240922219
74,77,1240922239
75,74,1240920879
75,78,1240920899
75,60,1240920939
75,74,1240920979
75,78,1240920979
75,77,1240920979
75,63,1240920979
75,68,1240921019
75,72,1240921059
75,80,1240921079
75,68,1240921159
75,77,1240921159
75,68,1240921179
75,78,1240921199
75,77,1240921199
75,65,1240921219
75,74,1240921379
75,77,1240921379
75,78,1240921379
75,78,1240921419
75,74,1240921439
75,72,1240921439
75,77,1240921439
75,74,1240921459
75,72,1240921519
75,81,1240921519
75,68,1240921579
75,60,1240921619
75,68,1240921639
75,68,1240921679
75,68,1240921719
75,68,1240921739
75,68,1240921759
75,68,1240921779
75,76,1240921799
75,65,1240921799
75,68,1240921799
75,68,1240921819
75,68,1240921839
75,68,1240921859
76,72,1240920919
76,68,1240921119
76,75,1240921139
76,73,1240921159
76,71,1240921199
76,71,1240921219
76,73,1240921219
76,58,1240921239
76,71,1240921299
76,71,1240921319
76,65,1240921379
76,65,1240921399
76,71,1240921419
76,58,1240921639
76,68,1240921739
76,68,1240921779
76,75,1240921779
76,65,1240921819
76,68,1240921839
76,68,1240921859
77,75,1240920899
77,74,1240920919
77,45,1240920919
77,78,1240920919
77,74,1240920939
77,74,1240920959
77,78,1240920959
77,74,1240920979
77,78,1240920979
77,78,1240921019
77,72,1240921039
77,78,1240921039
77,74,1240921059
77,78,1240921059
77,74,1240921079
77,78,1240921079
77,63,1240921079
77,78,1240921099
77,74,1240921119
77,78,1240921119
77,75,1240921119
77,74,1240921139
77,72,1240921139
77,78,1240921139
77,72,1240921159
77,78,1240921159
77,72,1240921179
77,63,1240921179
77,68,1240921199
