# index, id, _pos
535,96993299,"array([-18.31154208,   0.09549533])"
536,96403470,"array([-18.27150069,  -1.38284059])"
537,74317845,"array([-18.38742632,  -0.58760701])"
538,77463578,"array([-18.15649736,  -0.45367843])"
539,106627086,"array([-18.96668728,  -1.99428374])"
540,83034135,"array([-19.3040069 ,  -2.06221257])"
541,94175250,"array([-19.57027652,  -1.70808241])"
542,76283928,"array([-18.65108037,  -2.75955889])"
543,101187615,"array([-18.61512332,  -2.49448047])"
544,80019472,"array([-18.43377482,  -2.82685814])"
545,78381084,"array([-18.42026791,  -2.58595193])"
546,78577676,"array([-17.50354061,  -1.83254272])"
547,104333325,"array([-17.39001759,  -1.65190625])"
548,80150564,"array([-18.00550206,  -2.00168522])"
549,101318672,"array([-17.61240912,  -1.29765495])"
550,74317846,"array([-16.89130449,  -2.75082265])"
551,78970905,"array([-16.62655607,  -2.70507537])"
552,106627087,"array([-16.65420858,  -2.91039953])"
553,80019473,"array([-16.86395161,  -2.94043119])"
554,84475924,"array([-16.81315756,  -2.59625722])"
555,104136722,"array([-16.95151417,  -1.69198518])"
556,101187616,"array([ 40.80690952, -17.61006052])"
557,75104284,"array([ 41.49990216, -17.61035236])"
558,88604688,"array([ 41.5975424 , -17.72715441])"
559,100335647,"array([ 41.18838739, -17.90677108])"
560,77463579,"array([ 41.20924303, -17.72166219])"
561,94502930,"array([ 40.81637175, -18.31073143])"
562,74973197,"array([ 40.73408895, -18.47701486])"
563,82378765,"array([ 41.61377411, -17.25307212])"
564,78381085,"array([ 41.11061759, -17.28655459])"
565,102891542,"array([ 41.78694967, -16.31439085])"
566,73728026,"array([ 41.51903502, -16.68576081])"
567,83558412,"array([ 41.63498406, -16.86560485])"
568,76283929,"array([ 41.95546308, -16.45286877])"
569,83034136,"array([ 41.83080703, -16.62441541])"
570,100991012,"array([ 40.42135571, -18.8652611 ])"
571,78118924,"array([ 42.54483178, -17.44568129])"
572,94175252,"array([ 42.39549904, -17.34487843])"
573,101187617,"array([ 42.37792866, -17.74484623])"
574,96403471,"array([ 42.24011656, -17.39010348])"
575,104136723,"array([ 42.55168693, -17.24369332])"
576,84475925,"array([ 42.21555525, -17.06941473])"
577,74317847,"array([ 42.10025367, -17.33945543])"
578,101318673,"array([ 42.17522802, -17.55611825])"
579,106627088,"array([ 42.34019281, -17.54651308])"
580,78577677,"array([ 42.20135049, -17.24861249])"
581,78970906,"array([ 42.34936487, -17.20807579])"
582,104333326,"array([ 42.41963803, -16.7245651 ])"
583,96141324,"array([ 42.47748428, -16.57038804])"
584,80019474,"array([ 42.70221932, -16.99576074])"
585,95158288,"array([ 14.15216855, -19.69805274])"
586,76283930,"array([ 14.23037749, -19.53617862])"
587,83034137,"array([ 14.43893438, -18.95040928])"
588,84475926,"array([ 14.60673532, -18.89586829])"
589,73728027,"array([ 13.95545939, -18.61955762])"
590,79167513,"array([-6.6348009 , 54.22608912])"
591,76283931,"array([-6.78053018, 54.38751904])"
592,78970907,"array([-6.83058731, 54.083994  ])"
593,80019476,"array([-6.63024168, 53.83595639])"
594,104267797,"array([-7.18212078, 54.21802562])"
595,95092752,"array([-7.35687066, 54.20778337])"
596,95158289,"array([-6.98999854, 52.54432715])"
597,77266973,"array([-6.85218467, 52.67744482])"
598,82378766,"array([-7.05190187, 52.71651767])"
599,96141326,"array([-6.89219494, 52.88653077])"
600,104398868,"array([-6.52790451, 53.40179187])"
601,78839835,"array([-7.3112196 , 53.03684515])"
602,74579974,"array([-7.30192516, 53.23556077])"
603,104923166,"array([-7.66889623, 53.55901116])"
604,88604689,"array([-7.78158737, 53.6398648 ])"
605,100597775,"array([-7.89461885, 53.51441469])"
606,94699536,"array([-7.72960442, 53.41925802])"
607,102694933,"array([-7.68002848, 53.10768466])"
608,84475927,"array([-7.74767339, 52.91466553])"
609,78446603,"array([-6.71324142, 51.78064545])"
610,101842966,"array([-6.92363303, 51.8709775 ])"
611,104398869,"array([-6.88354723, 51.73161432])"
612,82706470,"array([-6.92599904, 51.5679494 ])"
613,78970908,"array([-7.3620641 , 51.31780589])"
614,76283932,"array([-7.51520676, 51.41056139])"
615,74579975,"array([-7.35552085, 51.50582439])"
616,80019477,"array([-6.5981521 , 51.05414628])"
617,78839836,"array([-6.21534597, 51.91233328])"
618,73728028,"array([-5.5267089, 52.072331 ])"
619,104267798,"array([-6.70373079, 50.9358128 ])"
620,77922325,"array([-6.58991798, 50.83389508])"
621,95092753,"array([-4.01431227, 50.08423522])"
622,74579976,"array([-3.79203365, 50.10434768])"
623,82378767,"array([-4.8222284 , 50.03826543])"
624,77266974,"array([-5.53611271, 50.17099901])"
625,94699537,"array([-6.44504617, 49.13167364])"
626,100597776,"array([-6.28075465, 49.150012  ])"
627,104923167,"array([-5.73156266, 50.16604739])"
628,101842967,"array([-5.17239649, 50.56494467])"
629,104398870,"array([-5.00375078, 50.70941441])"
630,82706471,"array([1.71855643, 9.01284255])"
631,78839837,"array([1.58763198, 9.23660409])"
632,78446604,"array([-5.75009541, 47.36615213])"
633,78970909,"array([-5.75408161, 47.57699418])"
634,76283933,"array([-4.66168742, 47.52939868])"
635,102694934,"array([-4.91349553, 47.41150475])"
636,73728029,"array([-4.88114504, 47.6598856 ])"
637,84475928,"array([-6.26615089, 48.52254621])"
638,95158290,"array([-6.24720974, 48.31994383])"
639,88604690,"array([-6.04556523, 48.51527607])"
640,96141327,"array([-6.02820211, 48.28441491])"
641,74579977,"array([-7.23760996, 46.09886928])"
642,82378768,"array([-7.31063486, 46.22849027])"
643,80019478,"array([-8.40591892, 46.04452362])"
644,95092754,"array([-8.29625333, 45.99544918])"
645,77922326,"array([-6.65461151, 48.06453067])"
646,79167515,"array([-6.09983941, 47.44683059])"
647,77266975,"array([-8.49393774, 46.30181191])"
648,88604691,"array([-6.54453943, 42.3305201 ])"
649,78970910,"array([-6.41315265, 42.547602  ])"
650,84475929,"array([-6.62498991, 42.639149  ])"
651,95158291,"array([-6.60451627, 43.19136857])"
652,82706472,"array([-6.78578188, 43.09600646])"
653,104923168,"array([-6.40712985, 43.24161265])"
654,78446605,"array([-6.7928712 , 43.62521584])"
655,104267799,"array([-6.81512412, 43.35577732])"
656,102694935,"array([-6.57491212, 43.43583334])"
657,104398871,"array([-6.91345854, 46.21180042])"
658,82706473,"array([-6.44239141, 44.9465921 ])"
659,73728031,"array([-6.25878987, 44.87310296])"
660,95158292,"array([-7.66674772, 45.78379195])"
661,102694936,"array([-7.50444297, 45.69199762])"
662,94699538,"array([-7.54213891, 45.93167693])"
663,88604692,"array([-7.3715784 , 45.86406747])"
664,100597777,"array([-8.98293498, 46.74411706])"
665,78839838,"array([-7.47187564, 46.54217662])"
666,101842968,"array([-7.95320832, 47.18855568])"
667,78184468,"array([-7.97878059, 47.48249041])"
668,84475930,"array([-6.75374553, 46.5363274 ])"
669,79167517,"array([-6.41562571, 46.64560206])"
670,104923169,"array([-7.10331689, 46.69500254])"
671,76283934,"array([-7.73884182, 46.3286591 ])"
672,77922327,"array([-7.9848806 , 46.44285325])"
673,78970911,"array([-7.86705012, 46.30716791])"
674,103612443,"array([-7.83022647, 46.47808406])"
675,80412695,"array([-7.93476589, 46.20031375])"
676,99352586,"array([-7.69789363, 44.9868544 ])"
677,74776604,"array([-7.80933996, 45.16005762])"
678,76087322,"array([-8.13588965, 45.560651  ])"
679,99680282,"array([-7.90269571, 45.53733716])"
680,100270095,"array([-7.91528497, 45.72177641])"
681,100466700,"array([-7.42595079, 46.07249275])"
682,104267801,"array([-8.31041751, 46.25197085])"
683,104202247,"array([-7.64085598, 45.38976664])"
684,96141328,"array([-7.26461349, 44.88486677])"
685,87228446,"array([-7.07057755, 45.33463028])"
686,104398872,"array([-6.92820385, 45.42674348])"
687,86966293,"array([-8.12575685, 44.6279449 ])"
688,87359499,"array([-7.96809966, 44.3192423 ])"
689,90505245,"array([-7.97611373, 44.56374171])"
690,105906182,"array([-8.12570437, 44.45109636])"
691,74514467,"array([-6.89373686, 45.86638731])"
692,97189908,"array([-7.03365657, 45.66497381])"
693,78446606,"array([-8.64424657, 44.45973339])"
694,73728032,"array([-8.54712231, 44.67640884])"
695,82706474,"array([-8.32956623, 45.13578484])"
696,78184469,"array([-8.45705468, 45.2452394 ])"
697,78839839,"array([-7.28885149, 45.14398085])"
698,84475931,"array([-7.14687795, 44.58190055])"
699,82837533,"array([-8.28387467, 43.84418396])"
700,73596953,"array([-9.36749609, 46.39908251])"
701,99876878,"array([-9.27414454, 46.21996699])"
702,103874586,"array([-8.62133681, 45.81225919])"
703,101253132,"array([-8.92222823, 46.01426401])"
704,98631696,"array([-10.30660541,  46.65716521])"
705,104333327,"array([-10.19882494,  46.48234901])"
706,73400352,"array([-11.94273944,  46.98443983])"
707,82444322,"array([-12.09527066,  47.03639026])"
708,75497495,"array([-8.73168408, 47.07646127])"
709,101253133,"array([-11.91184724,  47.92704332])"
710,90505246,"array([-11.64163271,  47.89792481])"
711,103612444,"array([41.45236007, 20.83457937])"
712,94306342,"array([41.65493401, 20.76404132])"
713,87359500,"array([ 55.61061039, -20.95351651])"
714,78970912,"array([ 55.53263709, -20.75814725])"
715,103874587,"array([-11.17025547,  47.08984545])"
716,80412696,"array([-12.00248405,  47.37011619])"
717,105906183,"array([-11.84382283,  47.42052103])"
718,84475932,"array([-12.64893022,  48.19450603])"
719,96141329,"array([-12.63323159,  48.00610054])"
720,98631697,"array([-13.10483163,  48.06969816])"
721,73596954,"array([-13.20432076,  47.89045297])"
722,104333328,"array([-13.65097061,  47.61419061])"
723,100597778,"array([-13.56785841,  47.48407569])"
724,94306343,"array([-13.43349888,  47.69659121])"
725,103612445,"array([-14.36523936,  47.83056042])"
726,73662503,"array([-13.01692869,  47.30244273])"
727,99876879,"array([-12.81208713,  47.30029466])"
728,74776605,"array([-12.89138566,  47.87696923])"
729,101253134,"array([-13.03458461,  47.65143628])"
730,86966294,"array([-13.06614899,  47.81888669])"
731,90505247,"array([-13.35947466,  48.33016645])"
732,103874588,"array([-13.48462804,  48.18975716])"
733,104267803,"array([-13.38067994,  47.44950047])"
734,75497496,"array([-13.50643503,  46.68687142])"
735,76283935,"array([-13.28721153,  46.72099864])"
736,80019479,"array([-13.43256711,  46.95347648])"
737,95092755,"array([-13.5037116 ,  46.48455414])"
738,78839840,"array([-13.60624344,  46.88422091])"
739,94699539,"array([-13.35219957,  46.56398837])"
740,77922328,"array([-13.67076158,  48.11364451])"
741,101253135,"array([-14.0793319 ,  46.95045603])"
742,82706475,"array([-13.93843397,  46.71857851])"
743,98631698,"array([-13.35557037,  47.15768126])"
744,73596955,"array([-13.59295443,  47.14849907])"
745,87359501,"array([-14.40049042,  47.23031356])"
746,104398874,"array([-14.60990185,  47.320817  ])"
747,90505248,"array([-13.93222703,  47.31769386])"
748,78184470,"array([-12.48013255,  45.96988689])"
749,100466701,"array([-12.98803756,  46.65627669])"
750,73728033,"array([-12.90398621,  46.83704114])"
751,99680283,"array([-13.71678512,  46.22845442])"
752,76087323,"array([-14.08842239,  46.07899325])"
753,86966295,"array([-13.22135714,  46.05543604])"
754,74514468,"array([-13.00020805,  46.15026493])"
755,97189909,"array([-12.88861752,  45.52780212])"
756,100270096,"array([-12.93429406,  45.73698775])"
757,95158293,"array([-12.13458228,  45.87950911])"
758,79167518,"array([-11.85924456,  45.80726473])"
759,101842969,"array([-13.2008471,  44.8032068])"
760,82378769,"array([-13.31422272,  45.06247622])"
761,78446607,"array([-13.03782707,  44.92164948])"
762,104202248,"array([-12.87998011,  44.74983104])"
763,88604693,"array([-14.06056953,  44.86461264])"
764,84410393,"array([-13.12177529,  45.08067066])"
765,104529947,"array([-12.21183594,  44.854561  ])"
766,104792091,"array([-12.40766262,  45.19822768])"
767,79757329,"array([-13.48986772,  44.85921359])"
768,90636307,"array([-13.6889093 ,  44.81985053])"
769,77266976,"array([-15.50269605,  44.29030909])"
770,78970913,"array([-15.10435448,  44.24882987])"
771,102498330,"array([-14.95806674,  44.27878136])"
772,83034138,"array([-15.03294019,  44.10706331])"
773,102891544,"array([-14.69059588,  45.0215271 ])"
774,74973198,"array([-14.49521636,  45.36659727])"
775,104333329,"array([-13.90614734,  43.73572376])"
776,98631699,"array([-14.0551762 ,  43.81625106])"
777,79167519,"array([-14.57295192,  42.84797658])"
778,99680284,"array([-14.82693516,  43.66469817])"
779,96993300,"array([-13.89458322,  45.22675304])"
780,76087324,"array([-15.01882913,  43.54774572])"
781,80412697,"array([-14.59933544,  42.98662222])"
782,103612446,"array([-14.58563273,  42.40018946])"
783,84475933,"array([-14.31530516,  42.53000267])"
784,76283936,"array([-13.84560506,  43.5446268 ])"
785,78839841,"array([-13.97998298,  43.48595077])"
786,86966296,"array([-14.06933407,  43.65590301])"
787,87359502,"array([-13.37511857,  43.6317894 ])"
788,82706476,"array([-13.08389068,  43.64902283])"
789,100466702,"array([-13.17468264,  43.87040462])"
790,74579978,"array([-13.89766175,  42.9830036 ])"
791,104398875,"array([-13.45762812,  42.44159487])"
792,99876880,"array([-13.62813147,  42.65508661])"
793,101253136,"array([-13.28781983,  42.68610127])"
794,73596956,"array([-13.4454751 ,  42.83377696])"
795,73400353,"array([-14.18783548,  43.54275996])"
796,94306344,"array([-13.94439868,  42.00832743])"
797,105906184,"array([24.98188816, 31.51376526])"
798,82444323,"array([25.03973933, 31.69963119])"
799,104267804,"array([30.59097821, 34.26801526])"
800,96141330,"array([30.7923647 , 34.31469495])"
801,80150566,"array([ 3.69851616, 27.93585657])"
802,102498331,"array([ 3.49170559, 27.98371804])"
803,74776607,"array([ 4.43048495, 28.22113036])"
804,104267805,"array([ 4.27453427, 28.20887424])"
805,78839842,"array([ 3.65351138, 28.42277641])"
806,100597779,"array([ 3.79654541, 28.29938884])"
807,76087325,"array([ 4.09676427, 28.1509085 ])"
808,105906185,"array([ 4.36266135, 27.98647394])"
809,95158294,"array([ 4.2898148 , 27.74799642])"
810,96141331,"array([ 4.36791619, 27.6302926 ])"
811,78184471,"array([ 4.59639183, 28.34116784])"
812,104923170,"array([ 4.1952681 , 28.63485992])"
813,77922329,"array([ 4.15327963, 27.53618532])"
814,99680285,"array([ 4.01052285, 27.52366332])"
815,78970914,"array([ 3.8330367 , 27.73814546])"
816,83034139,"array([ 4.36444935, 28.48352563])"
817,86966297,"array([ 4.78638956, 27.71978856])"
818,80019480,"array([ 4.77477354, 27.54837118])"
819,99876881,"array([ 4.01305988, 27.93526961])"
820,90505249,"array([ 3.83859454, 28.07009396])"
821,73400354,"array([ 4.92646694, 27.94944511])"
822,82444324,"array([ 4.90219227, 28.16826675])"
823,84475934,"array([ 4.57771894, 27.95966992])"
824,104398876,"array([ 4.56939609, 27.83051961])"
825,87359503,"array([ 4.73345099, 28.0703141 ])"
826,73596957,"array([ 4.75014593, 27.88895497])"
827,103153679,"array([ 5.41170009, 28.01762265])"
828,74579979,"array([ 5.25820295, 28.08324499])"
829,101253137,"array([ 5.29425119, 27.94794748])"
830,82706477,"array([ 5.41294911, 28.20538613])"
831,103874589,"array([ 4.79922723, 28.45769443])"
832,88604694,"array([ 4.9060996, 28.9927683])"
833,76283937,"array([ 4.15792672, 27.31979445])"
834,73662505,"array([ 3.98143895, 27.26531298])"
835,101318674,"array([ 5.58751469, 27.37035177])"
836,96403472,"array([ 5.58877381, 27.69021017])"
837,104136724,"array([ 5.7414614 , 27.17556269])"
838,104529948,"array([ 5.55985713, 26.90648885])"
839,78118925,"array([ 5.30300593, 27.44561311])"
840,78577678,"array([ 5.39393256, 27.65125767])"
841,106627089,"array([ 5.75483795, 27.45502552])"
842,83558414,"array([ 5.5702221 , 27.54874546])"
843,94175253,"array([ 5.47132967, 27.49253221])"
844,74317848,"array([ 5.40039508, 27.30949025])"
845,78184472,"array([ 5.34177058, 27.13863789])"
846,80150567,"array([ 5.32666611, 26.94788057])"
847,102498332,"array([ 5.19224939, 26.77755216])"
848,78839843,"array([ 5.00621868, 26.86765936])"
849,100597780,"array([ 5.15907608, 27.20836806])"
850,104333330,"array([ 5.13070946, 27.0638843 ])"
851,103612448,"array([ 4.987436  , 27.15445185])"
852,87228448,"array([ 5.08955401, 27.37951412])"
853,98631700,"array([ 4.98309962, 27.48910758])"
854,79167520,"array([ 4.91601081, 27.34636842])"
855,100466703,"array([ 4.8374479 , 26.82358077])"
856,80412698,"array([ 4.74242836, 27.32140168])"
857,94306345,"array([ 4.64239784, 26.86915619])"
858,79757330,"array([ 4.71273557, 27.04926038])"
859,77266977,"array([ 4.47360682, 26.87342241])"
860,99352587,"array([ 4.5537951 , 27.05316166])"
861,90636308,"array([ 4.54987252, 27.47126762])"
862,82378770,"array([ 4.47545981, 27.22846104])"
863,84410394,"array([ 5.06916719, 28.46155403])"
864,96993301,"array([ 5.09226447, 28.230893  ])"
865,101842970,"array([ 5.09460123, 27.82687156])"
866,74973199,"array([ 5.14530635, 27.65082884])"
867,104267806,"array([ 5.62845867, 26.4749555 ])"
868,83034140,"array([ 5.42988617, 26.59877981])"
869,73662506,"array([ 4.87608974, 26.54889356])"
870,74776608,"array([ 5.0215443, 26.5632987])"
871,104923171,"array([ 6.0721161, 27.3696308])"
872,76283938,"array([ 6.14643081, 27.856997  ])"
873,82378771,"array([ 5.8756726 , 27.84080543])"
874,102891545,"array([ 4.21835929, 26.57395721])"
875,74514470,"array([ 4.22314456, 26.17625013])"
876,77922330,"array([ 3.87724373, 25.32542063])"
877,99680286,"array([ 3.80943132, 25.16772313])"
878,102694938,"array([ 2.44755593, 23.53433933])"
879,78446608,"array([ 2.54262695, 23.380669  ])"
